book_id,predicted_score,user_id
"[1819974, 1767388, 1007334, 1025336, 1001896, 1926700, 1291760, 1401425, 1921479, 1082154, 1227838, 3610550, 1089510, 1026674, 1006004, 1006881, 1041550, 1440589, 1002898, 3246230, 3865832, 1873268, 1937357, 1057244, 4152754]","[2.5385990142822266, 2.8522160053253174, 2.2556509971618652, 2.7042806148529053, 2.9431700706481934, 2.2657361030578613, 2.6038219928741455, 2.749871015548706, 2.3009285926818848, 3.006909132003784, 2.7133114337921143, 2.406959056854248, 2.7017645835876465, 2.9812607765197754, 2.2500264644622803, 2.2968196868896484, 2.3830299377441406, 2.6530661582946777, 2.762115240097046, 3.0690135955810547, 2.4995245933532715, 2.6515069007873535, 2.781106472015381, 2.8010988235473633, 2.408540725708008]",4476134
"[1015767, 1049219, 5366275, 3813669, 1035362, 1449348, 1400717, 2567698, 1440101, 5289756, 1082387, 1292416, 1017143, 1082154, 4742918, 2271582, 1009160, 4011440, 2035179, 1049522, 1056023, 1400707, 3678694, 1858513]","[2.9584403038024902, 2.9236197471618652, 2.639571189880371, 3.316413640975952, 2.7621800899505615, 2.7876486778259277, 2.9749221801757812, 2.8019957542419434, 2.9891200065612793, 2.603394031524658, 3.0994527339935303, 3.0866899490356445, 3.003873586654663, 3.031177043914795, 3.3384151458740234, 2.86407732963562, 2.8704047203063965, 2.957876443862915, 2.8161885738372803, 3.0965492725372314, 2.8288068771362305, 2.7301478385925293, 2.6996870040893555, 2.617297887802124]",4480774
"[1064275, 1018153, 2131415, 1025721, 1227838, 1006881, 1051163, 1013416, 1034108, 1855343, 3103080, 3598313, 2256438, 1949068, 1030052, 2062430, 1063245, 1008145, 1457306, 1059419]","[2.6343929767608643, 2.3178224563598633, 2.6715097427368164, 2.459630250930786, 2.354858875274658, 2.105377197265625, 2.070111036300659, 2.6143085956573486, 2.012037515640259, 2.1993744373321533, 2.2638449668884277, 2.4513707160949707, 2.114223003387451, 2.5760889053344727, 2.5822465419769287, 2.2386717796325684, 2.345059871673584, 2.2968428134918213, 2.6362900733947754, 2.3700461387634277]",4499225
"[5275059, 1001136, 2052596, 1021615, 1968643, 1003284, 1002299]","[3.354280710220337, 2.854126453399658, 3.0593209266662598, 3.389815092086792, 3.0146002769470215, 3.1588146686553955, 3.6383705139160156]",4507957
"[1009160, 1439216, 1013380, 1461903, 1753798, 1138986, 3017857, 1985223, 1061977, 1084336, 2062200, 1007914]","[2.576873779296875, 2.7423095703125, 2.403301239013672, 2.414283275604248, 2.258573293685913, 2.522653818130493, 2.775866985321045, 2.3756918907165527, 2.4796688556671143, 2.260951042175293, 2.3917105197906494, 3.081796407699585]",4518840
"[1483522, 1026674, 1016003, 1436348, 1006197, 2271582]","[3.3445279598236084, 3.5763602256774902, 3.366302490234375, 3.0124151706695557, 3.6868834495544434, 3.731971502304077]",4531309
"[1049219, 1085799, 1082406, 1424555, 4741216, 1458186, 1089510, 1034108, 1213546, 1418686, 1442678, 1212893, 3259440, 3006581, 1063245, 1054685, 1024217, 1008145, 1212894, 1088065, 1096790, 2160226, 1062134, 1021193, 1255625, 1060068, 1102403, 1226062, 1440101]","[3.0721592903137207, 3.434713840484619, 3.6806483268737793, 3.2126622200012207, 3.357692241668701, 3.4878458976745605, 2.9746179580688477, 3.0525097846984863, 3.010688304901123, 3.373772621154785, 3.3209924697875977, 3.4906492233276367, 3.435227155685425, 3.3269035816192627, 3.699927806854248, 3.657992124557495, 3.0316624641418457, 3.5654916763305664, 3.2736499309539795, 3.128417491912842, 3.137465000152588, 3.686816692352295, 3.331674575805664, 3.7004919052124023, 3.1660234928131104, 3.3687968254089355, 3.01216197013855, 3.2269134521484375, 3.1708643436431885]",4540110
"[1033825, 1029111, 1056295, 1863930, 1046209, 1049688, 1045247, 1786387, 1016003, 1292416, 3266968, 1048007, 2359003, 1858513, 2240482, 1431836, 1186392, 1082522, 1070441, 1060068, 1083428, 1035848, 1017143, 1046265, 2250587, 1057244, 1021056, 1030052, 1016300, 1119528]","[2.6358280181884766, 2.497393846511841, 2.3874833583831787, 2.6488001346588135, 2.424623489379883, 2.9441354274749756, 2.737889051437378, 2.5036211013793945, 2.5065526962280273, 3.169447183609009, 2.467280149459839, 2.8184704780578613, 2.599109172821045, 2.7089953422546387, 2.7387547492980957, 2.5284342765808105, 2.86759352684021, 2.3743040561676025, 2.420187473297119, 2.555084228515625, 2.7042126655578613, 2.1657626628875732, 2.8735947608947754, 2.738642692565918, 2.7306151390075684, 2.806589126586914, 2.2117180824279785, 2.7616617679595947, 2.365870952606201, 2.5354509353637695]",4548082
"[2053249, 1312333, 3369793, 1068920, 1023500, 3662594, 1049219, 1926700, 1008145, 1400717, 2062200, 1398395, 1865891, 1440101]","[3.326474905014038, 2.880659580230713, 3.207716941833496, 3.2980616092681885, 2.687671422958374, 3.2532906532287598, 2.758120536804199, 2.8330562114715576, 2.994682550430298, 2.7281129360198975, 3.0842208862304688, 2.7305359840393066, 2.501568555831909, 2.661285638809204]",4564655
"[1017841, 4714734, 1063245, 1057206, 3191328, 1827374, 1465324, 2971734, 1029159, 1007914, 1047447, 1041007, 3014576, 1419841, 2265995, 1008145, 2061644, 1059406]","[4.458992004394531, 4.511905193328857, 4.428178787231445, 4.046112060546875, 3.725402355194092, 4.461361885070801, 4.019558429718018, 4.658420085906982, 4.096068382263184, 4.882894039154053, 4.449007511138916, 4.062561511993408, 4.728182315826416, 4.37977933883667, 4.2366533279418945, 4.470091819763184, 4.4713616371154785, 4.160869121551514]",4586641
"[1051797, 1261153, 1041482, 1046492, 1856285]","[3.069307327270508, 3.2273662090301514, 2.8570966720581055, 3.06881046295166, 2.761434555053711]",4587934
"[1473250, 3626924, 1046265, 1003000, 1013208, 1926700, 3369793, 3323987, 1050339, 2022979, 2034893, 3274113]","[2.5987491607666016, 2.510565757751465, 2.5442676544189453, 3.239442825317383, 2.6311187744140625, 2.248149871826172, 2.8221969604492188, 2.461794853210449, 2.6786584854125977, 2.7027878761291504, 2.728445529937744, 2.471802234649658]",4602733
"[1016300, 1758767, 1432596, 1049189, 1765512, 1066462, 1963310, 1049190, 1059406, 1058234, 2133556, 1914078, 1529893]","[3.3098344802856445, 3.5418949127197266, 3.221768856048584, 3.1944525241851807, 3.3017024993896484, 3.380805015563965, 3.5205583572387695, 3.266611099243164, 3.302250623703003, 3.0899229049682617, 3.4889450073242188, 3.5996785163879395, 3.6647658348083496]",4604382
"[1082349, 1322248, 1456597, 1025753, 3616310]","[3.176564931869507, 3.807065010070801, 3.5916061401367188, 4.059905052185059, 3.8222296237945557]",4607332
"[2035179, 1039487, 1035326, 3259440, 3506871, 1071241, 1807516, 3887826, 1859140]","[3.1445467472076416, 2.963517189025879, 3.282724380493164, 3.4748778343200684, 3.3215177059173584, 3.0260424613952637, 3.177309036254883, 2.744337558746338, 3.0826797485351562]",4617514
"[1041550, 1033825, 1040104, 1204889, 1026425, 1805514, 1192090, 1209899, 2062200, 1844629, 2339950, 1049189, 1767388]","[2.4885261058807373, 2.206592082977295, 2.7258963584899902, 2.320833206176758, 2.7420146465301514, 2.922832489013672, 3.087071180343628, 3.1646671295166016, 2.2917447090148926, 2.5725436210632324, 2.5618865489959717, 2.447861433029175, 2.9447176456451416]",4659030
"[1009160, 1026411, 1061367, 4714734, 3392046, 3311009, 1358413, 2980812, 4159088, 2034893]","[3.6407675743103027, 3.343780517578125, 3.3945159912109375, 3.765871524810791, 3.9949159622192383, 3.052410125732422, 3.3326992988586426, 3.610032558441162, 3.3630218505859375, 3.80242919921875]",4684325
"[1001136, 1050339, 3191044, 1822793, 2032666, 1819974, 3187737, 2317973, 5275059, 3615061, 2082194, 1021056, 1453210, 2062200, 1914078, 1915536, 2250587, 4173403, 3108829, 3259440, 1046385, 2971734, 2256438, 3006581]","[3.170753002166748, 3.093809127807617, 3.517768383026123, 3.4119315147399902, 3.009803056716919, 3.1801977157592773, 3.9562430381774902, 3.4059717655181885, 3.495961904525757, 3.691865921020508, 3.473201036453247, 3.0161595344543457, 2.8648064136505127, 3.4985551834106445, 3.66646146774292, 3.2555794715881348, 3.4740099906921387, 3.34775447845459, 3.3977913856506348, 3.7290987968444824, 3.05418062210083, 3.592212438583374, 3.0942931175231934, 3.1627111434936523]",4711344
"[1013380, 2022979, 1057244, 1070851, 1892491, 1006004, 1065970, 1014533, 1021847, 1793132, 1013001, 1089515, 1012203, 1068308, 1322328, 1022060, 2032666, 1856285, 1046172, 1014561, 1089518, 1897413, 1312333]","[2.829746723175049, 3.280308246612549, 3.3135178089141846, 2.9519710540771484, 3.1851353645324707, 2.7773146629333496, 2.509481906890869, 3.019367218017578, 3.3990368843078613, 2.775609016418457, 3.13148832321167, 3.0787906646728516, 2.7422935962677, 2.6491713523864746, 3.505065441131592, 3.1096620559692383, 2.5819714069366455, 3.018307685852051, 3.0928468704223633, 2.930103302001953, 3.101980209350586, 2.588151454925537, 2.7032017707824707]",4719828
"[1394364, 1205373, 1089523, 1204889, 1440589]","[3.767822265625, 3.358827590942383, 3.802919387817383, 3.23604154586792, 3.4004106521606445]",4813001
"[1003479, 1060068, 1006113, 1060117, 1464989, 1039752, 1141406, 1903968, 1014578, 3642673, 1082406, 1064828, 2250587, 1016486, 1057197, 1092149, 1052360, 1030366]","[1.7409310340881348, 2.299409866333008, 1.7967731952667236, 2.2062697410583496, 2.0004169940948486, 2.1351194381713867, 2.1076903343200684, 1.9567174911499023, 2.003509521484375, 2.6434216499328613, 2.40287709236145, 2.416804313659668, 2.2997007369995117, 1.9139680862426758, 2.0747439861297607, 2.0557191371917725, 2.0295870304107666, 1.9803385734558105]",4815053
"[1079509, 1427679, 1085883, 3067169, 1255625, 1418686, 1020961, 1002299, 1082406, 1077847, 1058679, 1044547, 1025723]","[2.541656255722046, 2.272584915161133, 2.5581583976745605, 2.317758560180664, 2.714667558670044, 3.0418777465820312, 2.888125419616699, 2.822283983230591, 3.183192253112793, 2.7453207969665527, 2.7788121700286865, 2.8042306900024414, 3.013214349746704]",4839154
"[3860856, 1046265, 1060068, 1059419, 3394338, 1255288, 1016003, 1080370]","[3.683143377304077, 3.1299238204956055, 3.492541551589966, 3.322747230529785, 3.5916025638580322, 3.3828179836273193, 2.9924373626708984, 3.561924695968628]",4897975
"[2250587, 1102403, 3053207, 1963684, 1874961, 1926700, 1853785, 1073708, 1440468, 1805514, 1046265, 3311009, 3033668, 1331571, 1013225, 1401840, 1054889, 3266344, 3678694, 1044547, 1051193, 4886245, 1794620, 1370274, 1009257, 1060068, 1255624, 1077847, 1193821, 1053759, 1391191, 1101607, 3865832, 3621252]","[3.3780746459960938, 3.0800113677978516, 3.059478282928467, 2.701345443725586, 2.9757752418518066, 3.0618467330932617, 3.455575704574585, 2.835887908935547, 3.2977542877197266, 3.1415035724639893, 2.9837987422943115, 3.0246856212615967, 3.5803675651550293, 2.9538497924804688, 3.549473524093628, 3.118483066558838, 2.7124104499816895, 2.864337921142578, 3.268479585647583, 3.327399492263794, 3.154036045074463, 3.348773956298828, 3.28707218170166, 3.1409718990325928, 3.5560507774353027, 3.6303415298461914, 2.6113593578338623, 3.0899486541748047, 3.03096866607666, 3.4565422534942627, 3.486278533935547, 2.946650981903076, 2.750499963760376, 3.6656136512756348]",4916738
"[1051797, 1024854, 1897413, 1312333, 1028780, 2143304, 1794202, 1046209, 1038267, 1874961, 1789837, 1016300, 1361258, 1227838, 1361264, 1458164, 1008145, 1045247, 1046385, 3713327, 1016003, 1026425]","[3.509890079498291, 3.3710625171661377, 2.5663230419158936, 3.1461617946624756, 3.1371822357177734, 3.399632453918457, 3.3707046508789062, 3.1324143409729004, 3.0302939414978027, 3.162338972091675, 3.0971055030822754, 2.9906022548675537, 3.4698638916015625, 3.1732048988342285, 2.6548562049865723, 3.287607192993164, 3.502889394760132, 3.34794545173645, 3.1698508262634277, 3.435235023498535, 3.041266441345215, 3.1162328720092773]",4922158
"[1180102, 2154960, 3646172, 2242467]","[2.453317165374756, 2.967475175857544, 2.3805179595947266, 2.9949722290039062]",6083975
"[1090043, 1056733, 1020459, 1031575, 2382705, 1440089, 1016300, 1039487, 1141406, 1082522, 1026411, 1005279, 3103080, 1024197, 1009257, 1040104, 1053759, 2298149, 3211779, 1017143]","[3.0838708877563477, 3.043835163116455, 3.1474905014038086, 2.5479934215545654, 2.905839443206787, 2.861758232116699, 2.6705362796783447, 2.944495677947998, 2.78403639793396, 2.750049352645874, 2.620485782623291, 2.930510997772217, 2.8620450496673584, 2.650473117828369, 3.036142349243164, 2.788285255432129, 2.8017995357513428, 2.6371042728424072, 2.847057819366455, 2.964616537094116]",6097852
"[2003526, 1016300, 2201813, 3259440, 1026686, 1060068, 1059419, 1914572, 1013502, 1070441, 1021056, 1064275, 2345727, 1322066, 1045818, 1026425, 1017143, 1986590, 4112874, 1040771, 1030469, 1152701, 1007305, 1394536, 1761056, 1258498, 1039752, 1079440, 1344548, 1985223, 1025753, 1291760]","[3.416688919067383, 3.1425647735595703, 3.8196067810058594, 3.66109037399292, 3.7355902194976807, 3.4351165294647217, 3.907796621322632, 3.5260815620422363, 3.6244585514068604, 3.638414144515991, 3.2835659980773926, 3.2686800956726074, 3.376462936401367, 2.7136666774749756, 3.3563997745513916, 3.2209160327911377, 3.463724136352539, 4.027019500732422, 3.6250996589660645, 3.6185758113861084, 3.8494601249694824, 3.715618133544922, 4.251463413238525, 3.6284093856811523, 3.499722957611084, 3.6406166553497314, 3.724677085876465, 3.6919519901275635, 3.4648847579956055, 3.398594856262207, 3.846752405166626, 3.2361929416656494]",6373278
"[1449351, 1008357, 1003000, 1001896, 2160556, 1049189, 1071241, 3211779, 1948901, 4886245, 3344676, 1060774, 2359003, 1102403, 1020241, 3642673, 1856285, 1064682, 1048007]","[2.8156661987304688, 3.1032261848449707, 3.8618478775024414, 3.2581686973571777, 3.007707118988037, 2.8741111755371094, 3.4841272830963135, 3.4962973594665527, 2.9834680557250977, 3.401562213897705, 3.515376091003418, 3.16894793510437, 2.669464588165283, 3.212918519973755, 3.343165397644043, 3.417759656906128, 2.8923239707946777, 2.8784327507019043, 3.1388063430786133]",6470821
"[1064275, 2160226, 1092335, 1529893, 1030052, 1090043, 3091349, 1086249, 1040771, 1012637, 1049215, 1453210, 1087758, 1008988, 1214898, 1075492, 1007772, 1152701]","[3.8347673416137695, 3.7542037963867188, 3.654075860977173, 3.448101043701172, 3.5751280784606934, 3.4290380477905273, 3.4063720703125, 3.3484294414520264, 3.5986576080322266, 3.6080198287963867, 3.4800775051116943, 3.3406457901000977, 3.1847329139709473, 4.091824054718018, 3.867079257965088, 4.048882484436035, 3.5154409408569336, 3.646679401397705]",6826420
"[1055976, 1464989, 1212894, 1004088, 1433377, 3626924, 1731370, 1033778, 1077497, 2081876, 2143304, 3066477, 2309689, 1212893, 1014578, 1018136, 1473250, 1264579]","[3.563734531402588, 3.412468910217285, 3.35155987739563, 3.618943214416504, 2.9411396980285645, 3.436915874481201, 3.7298378944396973, 3.484567880630493, 3.879507064819336, 3.2617688179016113, 3.434903144836426, 3.46968936920166, 3.3443386554718018, 3.618619918823242, 3.8676962852478027, 3.6551599502563477, 3.833981990814209, 3.7750158309936523]",8217991
"[1082154, 2143304, 1433659, 1046265, 1003284, 2042966, 4124727, 2143732, 1064271, 1077847, 3887826, 1427679, 1401425, 1083428, 2034893, 1907739, 3642673, 1759860, 1867642, 3009033, 1092149, 3813669]","[2.679049015045166, 2.5395567417144775, 2.4824094772338867, 2.5153017044067383, 2.5315017700195312, 2.7275257110595703, 2.160344123840332, 2.5551486015319824, 2.8227791786193848, 2.663985252380371, 2.3808131217956543, 2.267695188522339, 2.418905258178711, 2.843646287918091, 2.5594980716705322, 2.5812506675720215, 3.040797233581543, 2.6601741313934326, 2.9531660079956055, 2.5969417095184326, 2.3318185806274414, 2.582029342651367]",8460892
"[1035848, 1082584, 1045818, 1770782, 1004088]","[2.6902456283569336, 2.8677139282226562, 2.738809585571289, 3.001596689224243, 2.6253750324249268]",8918532
"[1069628, 1291760, 1075538, 1013416, 1938591, 1941301, 1141406, 1125186, 1028916, 1028270, 1058234, 1059406, 1449348, 5366275, 3073494, 3813669, 1914572, 1071241, 2265312, 1074841, 1016523, 1205370, 3274113, 1470158, 1882933, 1046265, 2115040, 1765512, 1068920, 1082334, 1087758, 1596305, 2154960, 1228110, 1007914, 1066462]","[3.325653553009033, 3.2241222858428955, 3.404867172241211, 3.4940829277038574, 3.5140814781188965, 3.253032684326172, 3.3063902854919434, 3.7601022720336914, 3.334468126296997, 3.311429500579834, 3.755232810974121, 3.553215980529785, 3.4292266368865967, 3.4000024795532227, 3.547231674194336, 3.7158002853393555, 3.2990193367004395, 3.4226438999176025, 3.782278299331665, 3.7186319828033447, 3.12748646736145, 3.3637924194335938, 3.507880449295044, 3.4616522789001465, 3.9329631328582764, 3.4476592540740967, 3.3120903968811035, 3.1926708221435547, 3.64207124710083, 3.462960958480835, 3.0438554286956787, 3.364286422729492, 3.8078231811523438, 3.6415295600891113, 3.904625415802002, 3.6966354846954346]",9553409
"[1054685, 1080309, 1012032, 2035179, 1401425, 1079509, 1767945, 1436713]","[2.5088720321655273, 2.44810152053833, 2.1230664253234863, 2.9294369220733643, 2.3909037113189697, 2.3716185092926025, 2.675706386566162, 2.2474524974823]",9617822
"[2295163, 3000997, 2056749, 1161852]","[3.0700931549072266, 2.585528612136841, 2.5640716552734375, 3.0430588722229004]",9893757
"[1822793, 1008145, 1464716, 1007305, 1874961, 4124727, 1119528, 1205054, 1004821, 3162527, 1858513, 1060117, 1860750, 4011670, 1767388]","[2.5706305503845215, 2.9269168376922607, 2.7287111282348633, 3.148068428039551, 2.490483045578003, 2.3374528884887695, 2.648909091949463, 3.0427346229553223, 2.685153007507324, 2.87707257270813, 2.6043143272399902, 2.821200132369995, 2.7861924171447754, 2.528163433074951, 3.1904449462890625]",10501765
"[1044547, 1039487, 1292416, 1022238, 1089518, 1006197, 1016003, 1212893, 1019568, 1001204, 1014278, 1013225, 1061118, 1090043, 1321017, 1007305, 1013416, 1059258, 1008357]","[2.338643789291382, 2.331878662109375, 2.6244585514068604, 2.3422555923461914, 1.9164652824401855, 2.277848720550537, 2.2758305072784424, 2.0932207107543945, 2.597620964050293, 2.0063374042510986, 2.080883741378784, 2.3931753635406494, 2.7707667350769043, 2.3130173683166504, 2.1313345432281494, 2.5826327800750732, 2.3290419578552246, 2.17653226852417, 2.2117481231689453]",11616370
