user_id,rec_list
3054879,"['1012561', '2035179', '1009257', '1431779', '1017143', '1458164', '1458186', '3369793', '1882933', '1321017']"
3059437,"['1792668', '3392046', '3642673', '3344676', '1043008', '1069885', '1082334', '1765512', '1432596', '1039752']"
3060270,"['3344676', '1059419', '1322248', '1903968', '1069685', '1223845', '3610550', '2250587', '1848256', '1794202']"
3066246,"['4238754', '1180108', '2034893', '4742918', '3646172', '1049354', '3608208', '2171321', '1023045', '1358873']"
3070112,"['1040211', '1071241', '1394364', '1337303', '1007305', '1192090', '2256039', '1939182', '1022060', '1061118']"
3074645,"['1002299', '1926103', '1805514', '3860856', '1088065', '1013129', '1389960', '1827374', '1203244', '1263399']"
3077378,"['2158189', '1941558', '1358873', '1026425', '2003526', '1059419', '1063245', '1063190', '1019338', '1125186']"
3087951,"['1007305', '1873231', '1068920', '3246230', '1020241', '1058234', '2209098', '1009160', '1227838', '3009821']"
3089388,"['1041007', '1009257', '1432596', '1346815', '1853785', '1028842', '1054685', '2361768', '1070441', '1082154']"
3111206,"['1041007', '1028409', '1139726', '1780565', '1440468', '1439894', '1959786', '1418686', '1358873', '1467333']"
3114773,"['1020459', '1937357', '1058234', '2280027', '2265995', '1026425', '1019431', '1915536', '1024217', '1926103']"
3127847,"['1767388', '1002299', '1028693', '1186392', '1089515', '1082399', '1029553', '1205054', '1264579', '4242172']"
3137557,"['1015767', '1056461', '1011882', '1878708', '1424373', '2180619', '1034108', '1019338', '1400707', '1017143']"
3138023,"['1209899', '1049688', '3344676', '1084336', '2363651', '2082194', '5292912', '1075495', '1022060', '1948502']"
3173280,"['1389960', '2360269', '1481362', '1071241', '1084336', '1046209', '1002898', '1029111', '1016204', '1054889']"
3173757,"['1028270', '1063245', '1030200', '1061118', '1008145', '1040771', '1049189', '1026425', '1049219', '1074841']"
3186703,"['1346815', '1041007', '3616310', '1089243', '1022238', '1082150', '1043579', '1092149', '2042063', '1017143']"
3213003,"['1024854', '1581547', '4742918', '1023709', '1041007', '1082406', '1059419', '1089521', '1084336', '1082387']"
3226271,"['3392046', '1159939', '3259440', '1049522', '4238362', '1050339', '1023709', '1258498', '3124525', '1059258']"
3231508,"['1084973', '1007305', '3547099', '1058234', '1090043', '1026674', '1014278', '1291809', '1449351', '1193821']"
3233333,"['1322328', '1030052', '1765512', '1926103', '1013129', '1400705', '1529893', '1873231', '1882933', '1193821']"
3239625,"['1020961', '1011754', '1000517', '1064275', '1014278', '1019568', '1474773', '1008357', '1277981', '1203251']"
3257743,"['1261153', '1052203', '4238362', '1049354', '1020670', '1031741', '1085470', '1068920', '1064275', '1059112']"
3258750,"['1767388', '1346815', '3344676', '3162527', '1283273', '1039752', '3887826', '2253642', '3053207', '3103080']"
3263897,"['3211779', '1084336', '4714734', '1020959', '1261153', '3608208', '1045818', '1058759', '1017143', '1002299']"
3266143,"['1009257', '2243213', '1007305', '1052203', '1007914', '4886245', '1873231', '1083428', '3626924', '4074636']"
3268010,"['1015403', '1770782', '2158189', '1084336', '1026317', '1432596', '1015584', '1070685', '1060068', '1017143']"
3271430,"['1014578', '1061977', '1822793', '1418686', '1014533', '1029791', '1068920', '1212894', '1085799', '1026425']"
3274156,"['1074841', '2230208', '1919201', '1084336', '1851385', '1419841', '1461903', '1400707', '1400705', '1079680']"
3279715,"['1056295', '1346815', '2209098', '2070012', '1596305', '4749115', '1015452', '2382705', '1046265', '1227838']"
3284833,"['1089521', '1043008', '1337303', '1047719', '1084973', '1086249', '1426971', '1029553', '3813669', '2240482']"
3291995,"['2282081', '1003148', '1292416', '1398395', '2159042', '1141406', '1321018', '1052380', '1046209', '1049219']"
3301471,"['1036684', '1432596', '1464716', '1948502', '1369776', '1003148', '1009257', '1008145', '2298149', '2062200']"
3306621,"['3860856', '1207819', '3053207', '1016300', '1055976', '1092335', '1034067', '2256039', '1432596', '1862115']"
3308170,"['1028404', '1005918', '3211779', '1092149', '1449352', '2061644', '1083474', '4113090', '1043008', '1205373']"
3321376,"['3259440', '1044547', '5292912', '1060068', '1023045', '1431779', '1090043', '1440589', '1034282', '1020959']"
3328869,"['1082398', '3369600', '1086249', '1020459', '1427288', '1775691', '2180619', '1085470', '1812439', '1024217']"
3336269,"['1007305', '2067299', '1030052', '1056733', '1036274', '1048537', '2317973', '2036345', '1227838', '3108829']"
3346617,"['1346815', '1041007', '1007305', '1201821', '1258498', '1007914', '1029553', '2115040', '2567919', '1227838']"
3348742,"['3259440', '1041007', '1063245', '1018153', '1082154', '1060779', '3547099', '3369793', '1018577', '1083375']"
3357385,"['2243213', '3211779', '2171321', '3621252', '1794844', '1051363', '1056733', '1159939', '1066462', '1017143']"
3368115,"['1005918', '1186392', '1081422', '1017841', '1052203', '1060117', '1035477', '1053759', '1047138', '2119843']"
3386581,"['1063245', '1023045', '1529893', '1059112', '2022979', '1007772', '1161852', '1786670', '2133556', '1026425']"
3405223,"['1007914', '1059937', '1080370', '3066477', '1001885', '1228110', '1781300', '3266344', '1419841', '4011440']"
3408354,"['1056733', '1152701', '1005918', '1077847', '1064275', '1441869', '2154960', '1049189', '1047138', '1418686']"
3425460,"['4010969', '1060068', '1047719', '1892491', '1400717', '1026686', '1358873', '2250587', '1440345', '1069848']"
3436691,"['1036274', '1917078', '1007914', '2056749', '1049189', '1316648', '1312333', '4010969', '1758767', '1346815']"
3438411,"['1009257', '2160226', '1439216', '1041007', '1089509', '1529893', '3140801', '1204889', '1018153', '1038267']"
3452095,"['1053759', '2158189', '1066462', '1203251', '1021615', '1001885', '1927902', '1024217', '1867642', '1012203']"
3456959,"['1812439', '2067299', '1031575', '1331571', '1962929', '1030052', '1048537', '1761056', '1440345', '1312333']"
3469899,"['1082406', '1046492', '3713327', '1028409', '1263399', '1028693', '1068920', '1186392', '1083428', '2056749']"
3475782,"['3392046', '1221515', '2383005', '3315879', '2143304', '1015584', '1029791', '1019568', '1418686', '1884249']"
3476889,"['2243213', '2201813', '3577218', '1084336', '1794620', '1161852', '1151873', '1064275', '1064271', '2052596']"
3480907,"['3369600', '2996596', '2158189', '1281622', '1069628', '3326892', '1036274', '1026317', '4011440', '4886245']"
3483674,"['3369600', '2971734', '2180619', '1159939', '1026686', '1053759', '1043201', '1119839', '1059419', '1914572']"
3495835,"['2082194', '2230208', '3335362', '3369793', '3860856', '3547099', '1050339', '1040211', '1090043', '2158189']"
3501326,"['1400705', '1054685', '1029553', '1062193', '1071241', '1277981', '1059406', '1058661', '1004821', '1449352']"
3501689,"['1041007', '1851385', '1228110', '1161852', '1012637', '2253642', '1030469', '1000517', '2253753', '1321018']"
3508835,"['1080370', '3713327', '1455933', '3012517', '4238754', '1080687', '1082387', '1770782', '1008145', '3860856']"
3509367,"['2567698', '1914078', '3615061', '3102324', '4885241', '2297706', '1029791', '1020241', '1006073', '1029159']"
3513636,"['2082194', '1011754', '1005660', '1041007', '1863930', '2171321', '1031741', '1071241', '1382833', '2036343']"
3518705,"['1343089', '1963310', '1914572', '1021847', '4886245', '1070441', '1026411', '4749115', '1048537', '1440089']"
3519359,"['1017143', '1092149', '1963310', '1449348', '1069628', '1419882', '1006197', '1962929', '1058661', '1258498']"
3522158,"['3181927', '1059419', '1848256', '3290010', '3211779', '1937357', '2996596', '3394338', '1083428', '1006073']"
3535203,"['1204889', '2008972', '1012242', '1009459', '1856285', '1087145', '1049189', '1019431', '2339950', '1018136']"
3542122,"['1033190', '2003526', '2070012', '2150240', '1758767', '2067299', '1049354', '1028270', '1257365', '5366275']"
3542309,"['1907739', '1926103', '1089523', '3259440', '2131415', '2159470', '1474773', '1767945', '1082334', '1070441']"
3544935,"['1060774', '1291809', '1021615', '1013502', '1204889', '1770782', '1141406', '1026425', '1001136', '1006881']"
3557732,"['1023045', '1023048', '4749115', '1391191', '1088581', '1013225', '1261153', '1358873', '1058234', '4742918']"
3565317,"['1089521', '4010969', '1848256', '1003000', '1020459', '1056733', '1039752', '1926700', '1431779', '1767945']"
3570333,"['1985223', '3326892', '2243692', '1180108', '1427788', '1848256', '1316648', '2280027', '1001885', '1337297']"
3571728,"['1080370', '1023709', '1022060', '1047138', '1417905', '1060117', '2159042', '1092149', '1398395', '1082334']"
3579374,"['1061118', '1873231', '1767388', '1204889', '1012637', '4749115', '1398395', '1449351', '2154960', '2160556']"
3606444,"['1089515', '2295163', '1596305', '1015452', '2256039', '1927869', '1283273', '1026674', '1059937', '3181927']"
3607478,"['1071241', '1036274', '1089512', '1007914', '1021847', '2022979', '1017143', '1071794', '1432596', '1012637']"
3634319,"['2284311', '3608208', '3369600', '1086249', '1056461', '4749115', '1082398', '1440345', '1075538', '1915536']"
3642288,"['4173403', '1316648', '1878708', '1080370', '1021193', '2361768', '2171321', '1007305', '2034893', '1009160']"
3666192,"['1015584', '1848256', '2139305', '1914083', '1020241', '1082584', '1400705', '1046265', '1043579', '2008972']"
3684183,"['3335362', '1873231', '1209899', '1083477', '1125186', '1424741', '1000517', '4238362', '4113090', '1040211']"
3697985,"['3369600', '4742918', '2035162', '2233893', '1033778', '1039752', '3000997', '1361249', '1048007', '1482200']"
3738668,"['1041007', '1427788', '1056315', '2971734', '1056733', '2131415', '1139726', '1036067', '1947471', '1013129']"
3742361,"['1061118', '2297697', '3187737', '3392046', '1907739', '3162513', '1060068', '1084336', '1066165', '1829226']"
3745725,"['1007772', '1917078', '1016003', '1070441', '1180108', '1031741', '1069059', '1370274', '1474688', '2130986']"
3773069,"['1044547', '1028404', '3259440', '1401841', '3181927', '1021193', '1013416', '1186350', '1767388', '1440589']"
3778347,"['3259440', '4238362', '3646172', '1007305', '1024854', '1067907', '1090043', '3140801', '1085470', '1083428']"
3790166,"['1012561', '1281622', '2214344', '1009257', '1020241', '3014576', '1340986', '1394433', '1057244', '1770782']"
3797598,"['1020459', '1043201', '1004088', '3246230', '3315879', '1074841', '2382705', '1770782', '3017857', '1026425']"
3799516,"['1041482', '1049688', '1066462', '1758767', '1391191', '1892491', '1949068', '1058234', '3616310', '1792668']"
3834414,"['1074841', '2036343', '1159939', '3246230', '3662594', '1071241', '1344548', '1039487', '2143732', '1141406']"
3835874,"['1003000', '1044547', '1066462', '2348372', '1089521', '1068920', '1959786', '1008145', '1433050', '1019485']"
3839770,"['1786670', '1844629', '3344676', '1021847', '1023045', '1083428', '4886245', '2267883', '1927902', '1056733']"
3840169,"['1919201', '1485224', '1002299', '1061977', '1090043', '1925218', '1030052', '1070851', '1071241', '1082150']"
3846307,"['1034067', '3259440', '1013208', '1002299', '1023048', '1050175', '1014561', '1026036', '1003284', '1025753']"
3856850,"['1082398', '1212080', '1056315', '2971734', '1001193', '2008284', '1011882', '1793132', '2267883', '1069059']"
3857517,"['1422833', '1013208', '4010969', '3672237', '1039752', '1793132', '1420862', '3246230', '4112874', '4173403']"
3869722,"['1060774', '1015584', '1080370', '1003000', '1941558', '1007433', '1007914', '1083474', '1473250', '1919201']"
3871391,"['1025723', '1322025', '1013208', '1071241', '1046209', '1426971', '1048007', '1021273', '3067169', '1427679']"
3873723,"['3369600', '2250587', '3211779', '1458164', '1119522', '1005521', '1045201', '2297697', '1016003', '1926700']"
3874720,"['3187737', '4238362', '3140801', '1024701', '1089521', '1261153', '1388169', '3181927', '4886245', '1029791']"
3877393,"['1089243', '3102324', '3246904', '1039752', '1025753', '1391191', '1060779', '1291809', '3017857', '1427288']"
3881532,"['1770782', '1025723', '1058661', '1312333', '1006560', '1361263', '2233893', '1050339', '1316622', '1060068']"
3889710,"['3211779', '1767388', '4886245', '4749115', '1056733', '1019568', '5275059', '1000534', '1382838', '1071241']"
3890935,"['1007305', '1068920', '1051440', '1014561', '3616310', '1082584', '3311009', '3662594', '1084973', '1057244']"
3930108,"['1020459', '1009257', '1011754', '1382840', '1064275', '1031741', '2295163', '1915337', '1019568', '1186350']"
3935067,"['2209098', '4074636', '1261153', '3713327', '1033825', '1442678', '2171321', '1343089', '1009160', '1340986']"
3976355,"['3860856', '1474688', '3259440', '3140801', '1014578', '2250587', '1212152', '1421921', '1283273', '1070851']"
3976519,"['1007914', '1029553', '2171321', '1028409', '2133556', '3392046', '2253642', '1432422', '3394338', '1059336']"
3983018,"['3014576', '1794844', '1027247', '3667783', '1254588', '1084336', '1963310', '2171321', '3598313', '1020670']"
3987910,"['1082387', '1011754', '1418686', '1082150', '4886245', '1077528', '1017143', '2035179', '1292227', '1212080']"
3995729,"['4885241', '1043815', '1026674', '2295163', '1781300', '1394253', '1034479', '1006004', '1949338', '1213546']"
3999227,"['3392046', '1063245', '1007305', '1029159', '1470158', '1141406', '1016300', '1827374', '1057244', '1469051']"
4019479,"['3181927', '1043579', '2160226', '1026425', '1907739', '2295163', '3394338', '1001193', '2584971', '1009257']"
4051438,"['1011754', '1008732', '1770782', '1917078', '1082387', '1064828', '2250587', '1047447', '1030052', '2336093']"
4054598,"['1028404', '1027247', '1056461', '2256039', '1002898', '1200840', '1074841', '1059419', '1000482', '1981355']"
4062306,"['3615061', '1937357', '4011670', '1873231', '3646172', '2265312', '2980812', '1013001', '1020459', '1440089']"
4101058,"['3181927', '3211779', '3646172', '1080687', '2336093', '1212453', '1035326', '1013001', '1458192', '1596305']"
4104534,"['1027191', '1440972', '1207819', '1036684', '2053249', '1088581', '1337303', '1069685', '1916726', '1080370']"
4143904,"['3259440', '3187737', '1080370', '1063245', '1016486', '1547265', '1045818', '3646172', '1028780', '2071404']"
4147269,"['1011754', '1009257', '1021193', '1035477', '1069848', '4113090', '1019568', '1056733', '1200840', '1069059']"
4155840,"['1596305', '2317973', '1064275', '2988943', '3667783', '1009931', '1053759', '2143732', '1058661', '1453210']"
4271422,"['2068211', '1050743', '1186392', '1483522', '1069059', '1012637', '1007772', '1051193', '1005521', '1017841']"
4285231,"['1481371', '3259440', '1180108', '1046385', '3786755', '1439894', '2980812', '1006004', '3394338', '2042966']"
4295926,"['1440972', '1020959', '2154960', '1903968', '1017143', '1089518', '1859140', '1031740', '1089509', '1002898']"
4313268,"['2243213', '1775691', '3290010', '1207819', '3813669', '1322025', '1919072', '1011662', '1070711', '1777823']"
4318664,"['1420862', '1020961', '2242467', '1020241', '1258498', '1012611', '1022238', '1426971', '1064275', '1088065']"
4344558,"['1044547', '1159939', '3033668', '2243213', '2053249', '1316648', '1018136', '1070851', '1255625', '1052380']"
4394291,"['1082406', '1440589', '1200840', '1449351', '1055976', '4872671', '1022060', '1985223', '1432422', '1013502']"
